source_id,target_id,pair_id,label,cosine_tfidf,price_sim,price_num_equal,description_lev,description_jaccard,description_relaxed_jaccard,description_overlap,description_cosine_tfidf,description_containment,name_lev,name_jaccard,name_relaxed_jaccard,name_overlap,name_cosine_tfidf,name_containment
33767,207391017,33767-207391017,False,0.1671442864677201,-1.0,-1.0,0.2766393442622951,0.12820512820512822,0.1217948717948718,-1.0,0.14119704489171825,0.3,0.46875,0.2307692307692308,0.2307692307692308,0.0,0.21971554822985007,0.42857142857142855
33637,209026630,33637-209026630,False,0.15502485176239394,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.3070652173913043,0.25,0.25,0.0,0.2080049238930657,0.4444444444444444
17873,204222897,17873-204222897,False,0.3007442233183524,-1.0,-1.0,0.1305822498586773,0.061728395061728385,0.05864197530864197,-1.0,0.054183134326588264,0.3333333333333333,0.3061224489795919,0.2857142857142857,0.2857142857142857,0.0,0.33457227468557044,0.5
33948,206928608,33948-206928608,False,0.1408141293244648,-1.0,-1.0,0.2824716267339218,0.09523809523809523,0.09047619047619047,-1.0,0.10511439927625653,0.25,0.32180851063829785,0.18181818181818185,0.18181818181818185,0.0,0.22712918960260356,0.4
33863,207391013,33863-207391013,True,0.5314788153216514,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.35012135922330107,0.5,0.5,0.0,0.4647641324230453,1.0
24346,207390671,24346-207390671,False,0.452775663399549,-1.0,-1.0,0.3805004314063849,0.38461538461538464,0.3653846153846154,-1.0,0.45014877452612856,0.6,0.4043560606060607,0.21428571428571427,0.21428571428571427,0.0,0.38378045972431546,0.375
29007,204274660,29007-204274660,False,0.2556142306951211,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.32894736842105265,0.2307692307692308,0.2307692307692308,0.0,0.3348241749726154,0.375
32874,202870184,32874-202870184,False,0.1145040789872121,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.3625,0.1875,0.26666666666666666,0.0,0.12667976836399766,0.3333333333333333
31030,203514305,31030-203514305,False,0.1667830827541287,-1.0,-1.0,0.040596968759666036,0.0,0.0,-1.0,0.0,1.0,0.3221982758620689,0.2307692307692308,0.2307692307692308,0.0,0.26703637830511057,0.6
33586,206812380,33586-206812380,False,0.351313722199716,-1.0,-1.0,0.6229508196721313,0.4065040650406504,0.3861788617886179,-1.0,0.4261173811678791,0.625,0.6185897435897435,0.3,0.4444444444444444,0.0,0.3011726274507113,0.5
30591,204939361,30591-204939361,False,0.4047946466677489,-1.0,-1.0,0.38641686182669804,0.2,0.19,-1.0,0.22467350575978626,0.42857142857142855,0.4891826923076922,0.375,0.375,0.0,0.5035052853209803,0.75
31030,206928744,31030-206928744,False,0.33096116601111103,-1.0,-1.0,0.2679399938137953,0.14705882352941174,0.19191919191919196,-1.0,0.1815919840317851,0.5,0.6458333333333334,0.5,0.5,0.0,0.5403428591296141,0.8
31030,201953039,31030-201953039,False,0.1865800242222656,-1.0,-1.0,0.040596968759666036,0.053763440860215055,0.051075268817204304,-1.0,0.13310941777132648,1.0,0.25487012987012986,0.14285714285714285,0.2307692307692308,0.0,0.2447213502068672,0.4
37045,206892248,37045-206892248,False,0.0,-1.0,-1.0,0.21417239555790596,0.0,0.0,-1.0,0.0,0.0,0.16517857142857142,0.0,0.0,0.0,0.0,0.0
33478,206888012,33478-206888012,False,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.14651639344262293,0.0,0.0,0.0,0.0,0.0
33921,210399907,33921-210399907,False,0.2175938687115934,0.9590359345600336,0.0,0.2389008809287673,0.15151515151515152,0.14393939393939395,-1.0,0.1755857436966456,0.4,0.4186320754716981,0.2727272727272727,0.2727272727272727,0.0,0.33399216447405994,0.5
34154,202899996,34154-202899996,False,0.0644556418564928,-1.0,-1.0,0.20822316234796406,0.04065040650406505,0.03861788617886179,-1.0,0.0,0.125,0.5041666666666667,0.2,0.2,0.0,0.15156008557148568,0.3333333333333333
31397,206928359,31397-206928359,False,0.08353655738475121,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.38375,0.08333333333333333,0.08333333333333333,0.0,0.10965324873157137,0.2
33478,205844283,33478-205844283,False,0.11245230900350896,-1.0,-1.0,0.09139706949078773,0.0,0.0,-1.0,0.0,0.0,0.41454081632653067,0.3076923076923077,0.3076923076923077,0.0,0.2436210751736021,0.5714285714285714
28175,204292470,28175-204292470,False,0.31582740522992603,0.9788796661351764,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.1886363636363636,0.17391304347826084,0.2272727272727273,0.0,0.26621581102186304,0.4
34031,204793355,34031-204793355,False,0.13561470789814414,0.9666878579228808,0.0,0.05737704918032786,0.06410256410256411,0.0608974358974359,-1.0,0.201988371332232,1.0,0.3061224489795919,0.18181818181818185,0.18181818181818185,0.0,0.16048613752223548,0.3333333333333333
22382,207899810,22382-207899810,False,0.2337719474448388,-1.0,-1.0,0.0945775535939471,0.057471264367816084,0.05459770114942529,-1.0,0.04757441334620456,0.3333333333333333,0.34125,0.21428571428571427,0.21428571428571427,0.0,0.29048565551399697,0.42857142857142855
33298,210460676,33298-210460676,False,0.0,0.995488313193095,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.1213942307692308,0.0,0.0,0.0,0.0,0.0
27793,204292470,27793-204292470,False,0.33001882836710994,0.9276104978748929,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.2852272727272727,0.2272727272727273,0.2272727272727273,0.0,0.3287011545352305,0.5
31332,202812646,31332-202812646,False,0.16488931689132022,0.9668365385108356,0.0,0.5097087378640777,0.15873015873015872,0.1507936507936508,-1.0,0.15416238952342126,0.2222222222222222,0.4535714285714286,0.2857142857142857,0.2857142857142857,0.0,0.349536044841028,0.5
34136,208042977,34136-208042977,False,0.2003361142572128,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.3006329113924051,0.16666666666666666,0.2352941176470588,0.0,0.1946561276717102,0.42857142857142855
33883,203087865,33883-203087865,False,0.0,0.9560597593425242,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.13068181818181812,0.0,0.0,0.0,0.0,0.0
28256,207936135,28256-207936135,False,0.190564705127834,-1.0,-1.0,0.4643537933663744,0.2845528455284553,0.3166666666666667,-1.0,0.23288635701854485,0.4666666666666667,0.25625000000000003,0.18181818181818185,0.18181818181818185,0.0,0.17204725860627065,0.5
16309,207536226,16309-207536226,False,0.007316853503308781,0.9964137216801932,0.0,0.230907636945222,0.052083333333333336,0.04947916666666667,-1.0,0.018853352028590058,0.1111111111111111,0.13265306122448978,0.0,0.0,0.0,0.0,0.0
33471,207959814,33471-207959814,False,0.17064857167455086,-1.0,-1.0,0.2040928595004952,0.15151515151515152,0.17051282051282055,-1.0,0.09550420620668268,0.4615384615384616,0.530048076923077,0.4545454545454545,0.4545454545454545,0.0,0.3775031116160968,0.7142857142857143
8552,207464921,8552-207464921,False,0.005961199168675253,-1.0,-1.0,0.19227415416811994,0.10416666666666667,0.09895833333333334,-1.0,0.02115342918492129,0.4,0.11096938775510197,0.0,0.0,0.0,0.0,0.0
34552,209297157,34552-209297157,False,0.1690502624672711,-1.0,-1.0,0.1949923155737705,0.10416666666666667,0.2111111111111111,-1.0,0.06349527213865898,0.25,0.3903688524590164,0.25,0.25,0.0,0.2506642448110312,0.4444444444444444
32986,207538225,32986-207538225,False,0.14565920440323782,-1.0,-1.0,0.12978142076502724,0.0925925925925926,0.08796296296296298,-1.0,0.14669510775116593,0.4,0.29737903225806456,0.17647058823529413,0.17647058823529413,0.0,0.110055029416539,0.3
33044,201692660,33044-201692660,False,0.2663057626933655,0.9992027644335526,0.0,0.0761642245756564,0.0,0.0,-1.0,0.0,1.0,0.2111742424242424,0.25,0.25,0.0,0.21935925502652676,0.5
33026,207899810,33026-207899810,False,0.313761284591818,-1.0,-1.0,0.1141200978172268,0.057471264367816084,0.05459770114942529,-1.0,0.04401176413579542,0.3333333333333333,0.4400337837837838,0.25,0.25,0.0,0.3836257510176577,0.5714285714285714
33496,208294727,33496-208294727,False,0.21024429707936265,-1.0,-1.0,0.4134522661523627,0.3240740740740741,0.3078703703703704,-1.0,0.2150377092098642,0.4666666666666667,0.2739583333333333,0.2,0.2,0.0,0.17044085399765155,0.3333333333333333
32986,206179521,32986-206179521,True,0.5850678389119942,-1.0,-1.0,0.03415300546448095,0.05050505050505051,0.04797979797979798,-1.0,0.15773348064757511,1.0,0.5715725806451614,0.5,0.5,0.0,0.8658203154853833,1.0
33922,208289990,33922-208289990,False,0.2233682418799483,-1.0,-1.0,0.3053939714436805,0.20833333333333331,0.23581560283687944,-1.0,0.21056584184884647,0.4615384615384616,0.4186320754716981,0.25,0.25,0.0,0.2273707911736226,0.42857142857142855
34263,207900178,34263-207900178,False,0.4143542018958427,-1.0,-1.0,0.4906906015874194,0.4273504273504273,0.5135135135135136,-1.0,0.5396418638598506,0.7142857142857143,0.3152777777777777,0.3,0.4444444444444444,0.0,0.4003712509085873,0.6
29820,203514371,29820-203514371,False,0.06665668117896305,-1.0,-1.0,0.25339102937505203,0.09523809523809523,0.09047619047619047,-1.0,0.0,0.15384615384615385,0.431686046511628,0.18181818181818185,0.3,0.0,0.11152185895056344,0.3333333333333333
33999,206928608,33999-206928608,False,0.17843429939372968,-1.0,-1.0,0.2290718693511189,0.1388888888888889,0.13194444444444445,-1.0,0.17690182260373727,0.375,0.2627551020408163,0.2,0.2,0.0,0.22499995811428866,0.4
28180,205888207,28180-205888207,False,0.2786435577013758,-1.0,-1.0,0.1534502478078537,0.1724137931034483,0.2261904761904762,-1.0,0.2095276235488099,0.6,0.4967105263157896,0.3076923076923077,0.4166666666666667,0.0,0.3451932772316008,0.5
33522,207390710,33522-207390710,False,0.13122142338531353,-1.0,-1.0,0.2868852459016393,0.13333333333333333,0.12666666666666668,-1.0,0.054005334306534716,0.3076923076923077,0.2964527027027027,0.2222222222222222,0.29411764705882354,0.0,0.16100600906885576,0.4444444444444444
32431,90109367,32431-90109367,False,0.2844533642141537,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.3359375,0.26666666666666666,0.26666666666666666,0.0,0.30831379834868394,0.6666666666666666
17596,90120953,17596-90120953,False,0.4463864395158947,-1.0,-1.0,0.14344262295081975,0.07246376811594203,0.06884057971014493,-1.0,0.14355126012972366,0.3333333333333333,0.6835106382978724,0.5454545454545454,0.5454545454545454,0.0,0.5270881021871064,0.8571428571428571
20454,201692695,20454-201692695,False,0.1804633792121084,-1.0,-1.0,0.05379098360655738,0.0,0.0,-1.0,0.0,1.0,0.3506944444444444,0.25,0.25,0.0,0.1706889233792637,0.4
28366,208504099,28366-208504099,False,0.31360863365457664,-1.0,-1.0,0.5198591704257894,0.26881720430107525,0.2553763440860215,-1.0,0.2732126992522957,0.3333333333333333,0.41454081632653067,0.3,0.3,0.0,0.2199916491153002,0.5
31414,90120953,31414-90120953,False,0.3677903754630698,-1.0,-1.0,0.11825804029533228,0.0,0.0,-1.0,0.0,0.0,0.6175,0.5454545454545454,0.5454545454545454,0.0,0.5454870476294167,0.8571428571428571
34393,90141687,34393-90141687,False,0.0,-1.0,-1.0,0.02279882748887193,0.0,0.0,-1.0,0.0,0.0,0.18961864406779666,0.0,0.0,0.0,0.0,0.0
33967,207391023,33967-207391023,False,0.20154822299196729,-1.0,-1.0,0.4639472336065574,0.24822695035460995,0.23581560283687944,-1.0,0.2664122450448758,0.28,0.3310185185185185,0.18181818181818185,0.18181818181818185,0.0,0.07314196425695076,0.3333333333333333
33490,204569335,33490-204569335,False,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.14752906976744187,0.0,0.0,0.0,0.0,0.0
36345,208930722,36345-208930722,False,0.008690826939243956,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.12723214285714288,0.0,0.0,0.0,0.0,0.0
25550,203934122,25550-203934122,False,0.2493578416160379,-1.0,-1.0,0.11337979778148614,0.06410256410256411,0.0608974358974359,-1.0,0.08142463086988205,0.5,0.2627551020408163,0.2307692307692308,0.2307692307692308,0.0,0.2129319477565217,0.5
34728,207534895,34728-207534895,True,0.6379194553269214,-1.0,-1.0,0.04482581967213109,0.0,0.0,-1.0,0.0,0.0,0.7723214285714286,0.9090909090909092,0.9090909090909092,0.0,0.9498737821920659,1.0
33452,207667994,33452-207667994,True,0.1727181098040225,1.0,1.0,0.36426093463029735,0.07246376811594203,0.10555555555555557,-1.0,0.019145504781855945,0.1111111111111111,0.5783730158730159,0.3076923076923077,0.4166666666666667,0.0,0.3827350186329125,0.5714285714285714
36999,207643194,36999-207643194,False,0.0,-1.0,-1.0,0.3247757500773275,0.0,0.0,-1.0,0.0,0.0,0.06499999999999999,0.0,0.0,0.0,0.0,0.0
24921,208504178,24921-208504178,False,0.09754736480395264,-1.0,-1.0,0.33218291630716146,0.04901960784313725,0.046568627450980386,-1.0,0.021291203941270483,0.06666666666666668,0.31696428571428564,0.1875,0.1875,0.0,0.12938851070426516,0.3333333333333333
36286,207554111,36286-207554111,False,0.0,0.9128424139575184,0.0,0.08563738683631025,0.0,0.0,-1.0,0.0,0.0,0.16517857142857142,0.0,0.0,0.0,0.0,0.0
33586,210227285,33586-210227285,False,0.26557472250282155,-1.0,-1.0,0.2786885245901639,0.2380952380952381,0.3653846153846154,-1.0,0.13834597470364832,0.4615384615384616,0.46875,0.2727272727272727,0.2727272727272727,0.0,0.4239728360658409,0.42857142857142855
29825,208715736,29825-208715736,False,0.2826957924144201,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.48842592592592604,0.21428571428571427,0.21428571428571427,0.0,0.2767752296209779,0.375
30197,209891039,30197-209891039,False,0.15979683909435186,0.8714451240457526,0.0,0.41548897682306396,0.08620689655172414,0.08189655172413793,-1.0,0.11897464070552675,0.17647058823529413,0.20648734177215192,0.2307692307692308,0.3333333333333333,0.0,0.3332035268082042,0.75
33581,207388759,33581-207388759,True,0.5504046345937359,-1.0,-1.0,0.19425458656662734,0.28368794326241137,0.35185185185185186,-1.0,0.2906759586993069,0.8,0.3591269841269841,0.3076923076923077,0.4166666666666667,0.0,0.7530334659283533,0.5714285714285714
34379,207642355,34379-207642355,False,0.14680331387947654,-1.0,-1.0,0.4444700992842299,0.2032520325203252,0.19308943089430894,-1.0,0.0701199498424365,0.3125,0.4244791666666667,0.3,0.3,0.0,0.3714754188992889,0.5
19628,203022202,19628-203022202,False,0.20455851390141724,0.9707765740916384,0.0,0.2909258831678597,0.08333333333333334,0.07916666666666668,-1.0,0.058991669482130735,0.25,0.5416666666666666,0.3,0.3,0.0,0.3380946237204999,0.5
36957,207544265,36957-207544265,False,0.01291550500119834,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.08928571428571433,0.0,0.0,0.0,0.0,0.0
33562,205844283,33562-205844283,False,0.14008002974331424,-1.0,-1.0,0.1090972061879474,0.026881720430107527,0.025537634408602152,-1.0,0.029099401303828668,0.25,0.3711734693877551,0.3076923076923077,0.3076923076923077,0.0,0.2908966111503312,0.5714285714285714
33668,208504437,33668-208504437,False,0.09070125905230284,-1.0,-1.0,0.2542021166217057,0.03787878787878788,0.07364341085271317,-1.0,0.026258814433518997,0.1111111111111111,0.23108552631578946,0.13333333333333333,0.21428571428571427,0.0,0.12066270221077645,0.3333333333333333
32878,202870174,32878-202870174,False,0.7353840353203249,-1.0,-1.0,0.417794047429572,0.4901960784313726,0.59375,-1.0,0.6207811557152698,0.625,0.7281976744186046,0.8333333333333334,0.8333333333333334,0.0,0.8466894482861241,1.0
20447,207390682,20447-207390682,False,0.08509418470587525,-1.0,-1.0,0.21974189047785134,0.0,0.0,-1.0,0.0,0.0,0.3670212765957447,0.18181818181818185,0.18181818181818185,0.0,0.11052926877100464,0.3333333333333333
28350,207543191,28350-207543191,False,0.32907406296309005,-1.0,-1.0,0.6655737704918034,0.625,0.59375,-1.0,0.4608747160933564,0.6428571428571429,0.4490740740740741,0.18181818181818185,0.18181818181818185,0.0,0.21043375567783665,0.4
29823,203131413,29823-203131413,False,0.15686797108729694,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.2543859649122807,0.25,0.3636363636363637,0.0,0.1524297775222339,0.42857142857142855
32314,204679144,32314-204679144,False,0.3575356889679206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.6513671875,0.4545454545454545,0.4545454545454545,0.0,0.4217670993941521,0.625
33485,207465595,33485-207465595,False,0.3102076145467313,-1.0,-1.0,0.36330959419510894,0.24774774774774774,0.2602739726027397,-1.0,0.3651111476555872,0.5238095238095238,0.3625,0.2727272727272727,0.2727272727272727,0.0,0.2898597947726608,0.42857142857142855
25749,202827715,25749-202827715,True,0.6819606989917659,-1.0,-1.0,0.10758196721311476,0.11494252873563217,0.10919540229885058,-1.0,0.2454675584668427,0.6666666666666666,0.6342213114754099,0.5,0.5,0.0,0.7770090001061868,0.7
33476,205467942,33476-205467942,False,0.05244802167138325,-1.0,-1.0,0.3450205820755399,0.06493506493506494,0.08333333333333333,-1.0,0.038048980044399584,0.15,0.3625,0.2,0.2,0.0,0.13961057579721975,0.4
34130,208111904,34130-208111904,False,0.2271521228525223,-1.0,-1.0,0.5182443151771551,0.20833333333333331,0.2753623188405797,-1.0,0.18825208406605345,0.24,0.5130208333333334,0.2727272727272727,0.2727272727272727,0.0,0.3721435529197787,0.5
34349,207637777,34349-207637777,False,0.3047075628522435,-1.0,-1.0,0.5049180327868853,0.4575163398692811,0.475,-1.0,0.4931904925002558,0.7777777777777778,0.2326388888888889,0.15384615384615385,0.25,0.0,0.18250489648192256,0.4
34156,203952966,34156-203952966,False,0.4471367299340282,-1.0,-1.0,0.2985300344806727,0.2314814814814815,0.21990740740740744,-1.0,0.4500092972030499,0.5,0.5142857142857143,0.35714285714285715,0.4615384615384616,0.0,0.4848970529939334,0.625
33444,206808434,33444-206808434,False,0.19241403276152372,-1.0,-1.0,0.16123677111433918,0.08474576271186443,0.0805084745762712,-1.0,0.1476762123636815,0.5,0.4417372881355932,0.25,0.25,0.0,0.33730286583766306,0.42857142857142855
33488,210256478,33488-210256478,False,0.03130004098008847,-1.0,-1.0,0.042068712229975734,0.0,0.0,-1.0,0.0,0.0,0.3763586956521737,0.16666666666666666,0.16666666666666666,0.0,0.08316889320788161,0.2857142857142857
31176,205592439,31176-205592439,False,0.2020507012999021,-1.0,-1.0,0.18311824206487626,0.0,0.0,-1.0,0.0,0.0,0.3378623188405797,0.1875,0.1875,0.0,0.21757215460207954,0.3333333333333333
32986,202537969,32986-202537969,False,0.18652896538955602,-1.0,-1.0,0.2868852459016393,0.1388888888888889,0.18095238095238092,-1.0,0.10547240237001372,0.5,0.5372983870967741,0.3636363636363637,0.5,0.0,0.3079059535183282,0.8
34003,210520736,34003-210520736,False,0.16971334126413806,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.2719907407407407,0.2307692307692308,0.2307692307692308,0.0,0.24188267237844774,0.5
30951,210399746,30951-210399746,False,0.2622828952750205,-1.0,-1.0,0.27740143611976703,0.22222222222222224,0.2111111111111111,-1.0,0.14906430609820973,0.5454545454545454,0.4795918367346938,0.4166666666666667,0.4166666666666667,0.0,0.3523668187905993,0.625
34007,207660497,34007-207660497,True,0.6532922657095821,-1.0,-1.0,0.3905496624879461,0.4848484848484849,0.4606060606060606,-1.0,0.6925059320107707,1.0,0.2326388888888889,0.3636363636363637,0.3636363636363637,0.0,0.7609279540275588,0.8
28981,204519849,28981-204519849,False,0.1803389321704029,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.2181603773584906,0.21428571428571427,0.21428571428571427,0.0,0.2424385959130639,0.5
36957,203136113,36957-203136113,False,0.03689844193287478,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.15433673469387754,0.0,0.0,0.0,0.0,0.0
34007,207919773,34007-207919773,False,0.287327131202156,-1.0,-1.0,0.3905496624879461,0.37356321839080464,0.3888888888888889,-1.0,0.44098934205274176,0.8125,0.3900462962962963,0.2,0.2857142857142857,0.0,0.21684775960697694,0.375
34941,208504307,34941-208504307,True,0.8219043441685622,0.9794205558603224,0.0,0.5776213004730993,0.625,0.59375,-1.0,0.973591631473013,1.0,0.5952380952380952,0.4,0.4,0.0,0.7472759989562632,0.6666666666666666
38231,201744288,38231-201744288,True,0.6405641050074704,-1.0,-1.0,0.37970106075216975,0.31007751937984496,0.3861788617886179,-1.0,0.4313312184783644,0.8,0.53125,0.5384615384615384,0.6666666666666666,0.0,0.630869257199049,0.7777777777777778
25814,208504394,25814-208504394,False,0.15217228853034556,0.9487308317397168,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.2644230769230769,0.2,0.2,0.0,0.21780033752474456,0.4
34065,207465587,34065-207465587,False,0.2798943063406818,-1.0,-1.0,0.449648711943794,0.2777777777777778,0.2638888888888889,-1.0,0.29920959050808643,0.35,0.3954741379310344,0.25,0.25,0.0,0.23166870332860096,0.42857142857142855
33863,205985718,33863-205985718,False,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.10750000000000004,0.0,0.0,0.0,0.0,0.0
32664,209975310,32664-209975310,True,0.2119899589222438,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.3378623188405797,0.2,0.2857142857142857,0.0,0.2015913344822682,0.375
33175,206160056,33175-206160056,False,0.1717005433158059,-1.0,-1.0,0.1571973950145969,0.0,0.0,-1.0,0.0,0.0,0.3697033898305085,0.3076923076923077,0.3076923076923077,0.0,0.3038509856103452,0.5714285714285714
